Unnamed: 0|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No_Articles_x|Date|No_Articles_y
215|2012-11-09|54.74|54.74|53.41|53.85|499656|USD|215|0.984|0.3582693346792167|2016-07-15|1|2016-07-15|1
216|2012-11-12|53.87|53.97|52.55|52.78|430640|USD|216|0.97|0.3622361329875217|2016-07-18|1|2016-07-18|1
217|2012-11-13|52.28|53.14|52.06|52.32|530728|USD|217|1.001|0.3834582980204357|2016-07-20|1|2016-07-20|1
218|2012-11-14|52.35|52.96|50.21|50.3|915724|USD|218|0.932|0.3811481711749843|2016-07-27|1|2016-07-27|1
219|2012-11-15|48.81|49.95|46.5|47.31|2539402|USD|219|0.969|0.4139522808416564|2016-07-28|2|2016-07-28|2
220|2012-11-16|47.31|47.31|43.58|44.08|2295312|USD|220|0.963|0.4519299349617835|2016-08-01|1|2016-08-01|1
221|2012-11-19|45.57|45.75|44.72|45.05|1831787|USD|221|0.989|0.4654494423486675|2016-08-04|1|2016-08-04|1
222|2012-11-20|45.05|45.43|44.3|44.58|719356|USD|222|0.979|0.4705530763865057|2016-08-08|1|2016-08-08|1
223|2012-11-21|44.12|45.08|43.71|44.05|636168|USD|223|0.997|0.487372610449135|2016-08-09|1|2016-08-09|1
224|2012-11-23|44.0|44.19|42.94|43.15|661597|USD|224|0.986|0.4933630416004489|2016-08-15|1|2016-08-15|1
225|2012-11-26|43.38|44.24|43.0|44.05|827532|USD|225|1.012|0.494679136134419|2016-08-16|2|2016-08-16|2
226|2012-11-27|43.91|44.45|43.48|44.16|858228|USD|226|0.998|0.4879547887801304|2016-08-17|2|2016-08-17|2
227|2012-11-28|43.81|44.31|43.06|43.86|726433|USD|227|1.001|0.4913037723871498|2016-08-18|1|2016-08-18|1
228|2012-11-29|43.84|44.32|43.4|43.92|598657|USD|228|1.003|0.5065327811443836|2016-08-22|1|2016-08-22|1
229|2012-11-30|43.98|44.3|43.21|43.86|448025|USD|229|0.997|0.5065327811443836|2016-08-23|2|2016-08-23|2
230|2012-12-03|43.84|44.05|43.51|43.72|539936|USD|230|0.999|0.5032589859512229|2016-08-25|2|2016-08-25|2
231|2012-12-04|43.8|43.93|41.25|41.43|2103193|USD|231|0.959|0.5052139330677444|2016-08-26|3|2016-08-26|3
232|2012-12-05|42.01|42.01|40.97|41.05|1083896|USD|232|0.976|0.5419457164004574|2016-08-27|1|2016-08-27|1
233|2012-12-06|41.0|41.42|39.35|40.1|2300644|USD|233|0.979|0.562020341302279|2016-08-29|1|2016-08-29|1
234|2012-12-07|40.12|40.59|38.95|39.0|2380211|USD|234|0.975|0.5777121581156164|2016-08-30|1|2016-08-30|1
235|2012-12-10|39.1|39.1|37.0|37.15|4083729|USD|235|0.956|0.6089937050653205|2016-08-31|2|2016-08-31|2
236|2012-12-11|37.39|38.77|37.36|38.0|2706043|USD|236|1.014|0.6839005052167483|2016-09-02|3|2016-09-02|3
237|2012-12-12|37.91|38.77|37.9|38.4|1787757|USD|237|1.012|0.6635101515476255|2016-09-05|1|2016-09-05|1
238|2012-12-13|38.37|38.82|37.65|38.27|1797674|USD|238|0.996|0.6689808405297152|2016-09-08|1|2016-09-08|1
239|2012-12-14|38.2|39.0|37.98|38.75|1806137|USD|239|1.014|0.6680261627661954|2016-09-09|2|2016-09-09|2
240|2012-12-17|38.75|39.24|37.8|39.19|1257459|USD|240|1.013|0.6602524990542716|2016-09-12|4|2016-09-12|4
241|2012-12-18|39.27|39.93|39.0|39.48|1247827|USD|241|1.007|0.6451546094065939|2016-09-13|5|2016-09-13|5
242|2012-12-19|39.54|42.46|39.4|41.95|2576948|USD|242|1.055|0.6444143757484484|2016-09-14|3|2016-09-14|3
243|2012-12-20|41.71|41.93|41.05|41.78|1005535|USD|243|0.983|0.591300316022332|2016-09-15|2|2016-09-15|2
244|2012-12-21|41.02|42.05|40.62|42.02|1077893|USD|244|1.021|0.5979633810737544|2016-09-16|1|2016-09-16|1
245|2012-12-24|41.88|42.5|41.18|41.56|526659|USD|245|0.992|0.6110968632239839|2016-09-19|3|2016-09-19|3
246|2012-12-26|41.54|42.13|41.51|41.97|706548|USD|246|1.011|0.6227147980378712|2016-09-20|5|2016-09-20|5
247|2012-12-27|41.99|42.29|41.42|41.78|609631|USD|247|0.997|0.6326508802110948|2016-09-21|3|2016-09-21|3
248|2012-12-28|41.87|42.92|41.7|42.34|557912|USD|248|1.01|0.6319354460423078|2016-09-22|3|2016-09-22|3
249|2012-12-31|42.3|42.83|42.1|42.53|780494|USD|249|1.029|0.6235765104158073|2016-09-23|3|2016-09-23|3
250|2013-01-02|43.53|44.36|42.33|42.49|891296|USD|250|0.987|0.6063351985665989|2016-09-26|1|2016-09-26|1
251|2013-01-03|42.95|43.34|42.37|42.79|694833|USD|251|0.997|0.6206135030366642|2016-09-27|1|2016-09-27|1
252|2013-01-04|42.8|43.55|42.59|43.4|467104|USD|252|1.005|0.6286267501059011|2016-09-28|1|2016-09-28|1
253|2013-01-07|43.0|43.4|43.0|43.02|644571|USD|253|1.006|0.6406261848510544|2016-09-29|1|2016-09-29|1
254|2013-01-08|43.26|43.4|42.4|42.5|513316|USD|254|0.988|0.6285091677380801|2016-10-03|2|2016-10-03|2
255|2013-01-09|42.73|43.05|42.15|42.41|752943|USD|255|1.002|0.6331500220955468|2016-10-07|2|2016-10-07|2
256|2013-01-10|42.81|44.45|42.6|44.24|1246280|USD|256|1.003|0.6398583734593486|2016-10-10|1|2016-10-10|1
257|2013-01-11|42.94|44.63|42.84|44.59|968660|USD|257|1.024|0.6206864607273364|2016-10-12|3|2016-10-12|3
258|2013-01-14|43.96|44.94|43.93|44.23|846750|USD|258|1.003|0.6092132600908875|2016-10-13|1|2016-10-13|1
259|2013-01-15|44.08|44.37|43.29|43.63|320923|USD|259|0.992|0.6092132600908875|2016-10-14|1|2016-10-14|1
260|2013-01-16|43.74|44.33|43.6|43.77|394448|USD|260|1.002|0.5992633085266205|2016-10-18|3|2016-10-18|3
261|2013-01-17|43.81|44.42|43.45|44.0|746679|USD|261|1.011|0.5940040003488551|2016-10-19|1|2016-10-19|1
262|2013-01-18|44.3|44.5|43.83|44.32|424005|USD|262|1.002|0.6029652573030452|2016-10-21|2|2016-10-21|2
263|2013-01-22|44.41|44.6|43.55|44.21|596756|USD|263|0.998|0.6076822319010012|2016-10-26|1|2016-10-26|1
264|2013-01-23|44.3|45.09|43.89|44.88|755703|USD|264|1.012|0.6165866957886634|2016-10-27|2|2016-10-27|2
265|2013-01-24|44.85|45.76|44.3|45.21|925164|USD|265|1.045|0.6171245336976328|2016-10-28|2|2016-10-28|2
266|2013-01-25|46.88|47.13|46.14|46.88|1042545|USD|266|0.99|0.5988933463047732|2016-10-31|1|2016-10-31|1
267|2013-01-28|46.4|47.5|46.17|47.35|828642|USD|267|1.022|0.6105540261480544|2016-11-03|1|2016-11-03|1
268|2013-01-29|47.42|48.1|46.61|46.98|703406|USD|268|0.995|0.5835571014906659|2016-11-04|1|2016-11-04|1
269|2013-01-30|47.16|47.61|46.8|47.42|601723|USD|269|1.003|0.5908213548450584|2016-11-07|1|2016-11-07|1
270|2013-01-31|47.3|47.45|46.01|46.42|696706|USD|270|0.994|0.5714513433229875|2016-11-09|2|2016-11-09|2
271|2013-02-01|47.0|47.49|46.17|47.13|525252|USD|271|1.006|0.5581064548711889|2016-11-10|5|2016-11-10|5
272|2013-02-04|47.28|47.28|45.41|46.3|660625|USD|272|0.974|0.5704672198208584|2016-11-14|3|2016-11-14|3
273|2013-02-05|46.07|46.07|45.28|45.7|638544|USD|273|0.989|0.5961905596677881|2016-11-15|2|2016-11-15|2
274|2013-02-06|45.57|45.81|45.31|45.63|1065531|USD|274|1.082|0.6130051725022673|2016-11-18|1|2016-11-18|1
275|2013-02-07|49.31|49.62|47.83|48.75|2913331|USD|275|1.009|0.5861906558001312|2016-11-21|2|2016-11-21|2
276|2013-02-08|49.74|52.44|49.11|51.99|2481955|USD|276|1.032|0.5890864287372971|2016-11-22|1|2016-11-22|1
277|2013-02-11|51.31|51.81|50.85|51.21|673233|USD|277|0.996|0.5693775272218656|2016-11-25|2|2016-11-25|2
278|2013-02-12|51.1|51.21|50.74|50.88|501424|USD|278|0.997|0.5607941433009139|2016-11-28|3|2016-11-28|3
279|2013-02-13|50.93|51.47|50.93|51.22|278487|USD|279|0.998|0.5676934301100676|2016-12-09|1|2016-12-09|1
280|2013-02-14|50.84|51.22|50.84|51.04|439317|USD|280|1.007|0.5667976438573823|2016-12-15|1|2016-12-15|1
281|2013-02-15|51.19|51.49|50.86|51.41|476465|USD|281|1.009|0.5750206049544959|2016-12-16|1|2016-12-16|1
282|2013-02-19|51.66|54.24|51.42|53.22|1243808|USD|282|1.028|0.5659077751703914|2016-12-19|1|2016-12-19|1
283|2013-02-20|53.13|53.69|52.89|52.91|1036977|USD|283|0.989|0.5276901778052508|2016-12-20|1|2016-12-20|1
284|2013-02-21|52.52|52.52|51.12|51.72|770977|USD|284|0.994|0.5393246789732135|2016-12-21|1|2016-12-21|1
285|2013-02-22|52.21|52.21|51.35|51.89|475649|USD|285|1.013|0.5420461170029934|2016-12-23|1|2016-12-23|1
286|2013-02-25|52.88|53.16|51.68|51.74|706964|USD|286|0.978|0.5404215035557322|2016-12-28|2|2016-12-28|2
287|2013-02-26|51.74|52.15|51.15|51.64|518432|USD|287|1.003|0.5612907953497891|2016-12-31|1|2016-12-31|1
288|2013-02-27|51.91|52.34|51.43|51.87|471870|USD|288|1.003|0.5547730979157057|2017-01-05|2|2017-01-05|2
289|2013-02-28|52.08|52.1|50.99|51.28|597887|USD|289|0.979|0.5277915936650964|2017-01-09|2|2017-01-09|2
290|2013-03-01|50.97|52.22|50.53|50.65|1023354|USD|290|0.994|0.5344997737730566|2017-01-11|3|2017-01-11|3
291|2013-03-04|50.65|52.01|49.51|52.01|843409|USD|291|1.029|0.5363316404848962|2017-01-20|2|2017-01-20|2
292|2013-03-05|52.12|54.13|51.6|53.14|1333884|USD|292|1.01|0.5018714574448749|2017-01-23|1|2017-01-23|1
293|2013-03-06|52.62|53.51|52.22|52.99|500304|USD|293|1.013|0.4924514791202161|2017-01-27|1|2017-01-27|1
294|2013-03-07|53.29|54.3|52.52|53.84|930927|USD|294|1.013|0.4847138070070425|2017-01-31|1|2017-01-31|1
295|2013-03-08|54.0|54.62|53.76|54.23|531351|USD|295|1.005|0.4738110784481844|2017-02-02|1|2017-02-02|1
296|2013-03-11|54.25|55.05|53.4|54.68|575325|USD|296|1.007|0.4640667462094548|2017-02-03|1|2017-02-03|1
297|2013-03-12|54.63|54.63|53.86|53.92|705410|USD|297|0.981|0.4804472980459957|2017-02-06|1|2017-02-06|1
298|2013-03-13|53.57|53.88|53.19|53.41|230704|USD|298|1.006|0.5226205365770299|2017-02-13|1|2017-02-13|1
299|2013-03-14|53.87|53.87|52.25|53.0|509011|USD|299|0.976|0.5144979994873377|2017-02-14|2|2017-02-14|2
300|2013-03-15|52.57|52.71|49.85|51.66|1156789|USD|300|0.975|0.5538977365534639|2017-02-15|5|2017-02-15|5
301|2013-03-18|51.26|52.6|50.73|52.28|328342|USD|301|1.029|0.5877141327232012|2017-02-16|8|2017-02-16|8
302|2013-03-19|52.73|53.86|52.41|53.05|459353|USD|302|1.013|0.5687657953678799|2017-02-17|2|2017-02-17|2
303|2013-03-20|53.43|54.58|53.04|54.48|404626|USD|303|1.016|0.5513700455495298|2017-02-20|1|2017-02-20|1
304|2013-03-21|54.27|54.66|53.84|54.45|277076|USD|304|1.003|0.5548725961519047|2017-02-21|1|2017-02-21|1
305|2013-03-22|54.45|55.4|53.82|55.01|418164|USD|305|1.013|0.5579199973708261|2017-02-22|1|2017-02-22|1
306|2013-03-25|55.15|55.49|54.68|55.0|288378|USD|306|1.003|0.5605876497049328|2017-02-23|1|2017-02-23|1
307|2013-03-26|55.29|55.37|54.37|54.96|222505|USD|307|0.987|0.5553237928105709|2017-02-24|1|2017-02-24|1
308|2013-03-27|54.57|55.13|54.01|55.12|340697|USD|308|1.005|0.5600937400576296|2017-02-26|1|2017-02-26|1
309|2013-03-28|54.87|55.14|54.38|54.77|457128|USD|309|0.997|0.5667895044779392|2017-02-27|2|2017-02-27|2
310|2013-04-01|54.73|55.97|54.34|55.08|494483|USD|310|1.018|0.5529641015064438|2017-02-28|2|2017-02-28|2
311|2013-04-02|55.71|55.95|54.94|55.7|574359|USD|311|0.998|0.5503571306700213|2017-03-02|3|2017-03-02|3
312|2013-04-03|55.58|55.94|54.05|54.33|758855|USD|312|0.982|0.5706678486834876|2017-03-03|1|2017-03-03|1
313|2013-04-04|54.59|55.28|53.69|55.16|361488|USD|313|1.002|0.6104900376897342|2017-03-06|1|2017-03-06|1
314|2013-04-05|54.69|55.41|54.18|54.74|263546|USD|314|0.997|0.5608629164651509|2017-03-12|1|2017-03-12|1
315|2013-04-08|54.53|55.1|54.31|54.76|296988|USD|315|1.011|0.5941055458794885|2017-03-13|2|2017-03-13|2
316|2013-04-09|55.15|55.15|54.04|54.75|337122|USD|316|0.999|0.5954072249492719|2017-03-15|1|2017-03-15|1
317|2013-04-10|55.08|55.42|54.65|54.87|337357|USD|317|0.996|0.595407224949267|2017-03-16|2|2017-03-16|2
318|2013-04-11|54.87|54.98|52.94|53.34|869750|USD|318|0.975|0.5587609069819275|2017-03-17|1|2017-03-17|1
319|2013-04-12|53.48|53.59|52.72|53.32|690363|USD|319|0.986|0.5963982305679623|2017-03-24|2|2017-03-24|2
320|2013-04-15|52.71|53.07|51.7|51.75|506215|USD|320|0.996|0.6206648367025971|2017-03-27|1|2017-03-27|1
321|2013-04-16|52.5|52.72|51.49|52.23|388106|USD|321|0.99|0.6288939832540439|2017-03-31|1|2017-03-31|1
322|2013-04-17|51.99|52.62|51.95|52.05|474659|USD|322|1.0|0.6328691340945031|2017-04-03|1|2017-04-03|1
323|2013-04-18|52.0|52.2|51.33|51.95|309375|USD|323|1.005|0.6418047977208042|2017-04-06|1|2017-04-06|1
324|2013-04-19|52.28|53.15|52.05|52.28|281363|USD|324|1.002|0.6354000026343858|2017-04-10|1|2017-04-10|1
325|2013-04-22|52.38|52.63|51.43|52.37|262676|USD|325|0.995|0.6255819051737268|2017-04-11|1|2017-04-11|1
326|2013-04-23|52.13|53.75|51.76|53.49|466706|USD|326|1.023|0.6292246091720682|2017-04-19|2|2017-04-19|2
327|2013-04-24|53.34|54.63|53.22|54.56|643385|USD|327|1.027|0.6008931386809716|2017-04-21|1|2017-04-21|1
328|2013-04-25|54.78|55.16|54.3|55.04|308642|USD|328|0.997|0.5999485626522187|2017-04-25|1|2017-04-25|1
329|2013-04-26|54.63|55.2|54.12|54.9|179633|USD|329|1.018|0.6066512412680222|2017-04-27|1|2017-04-27|1
330|2013-04-29|55.59|56.48|55.31|55.81|380008|USD|330|1.006|0.5837577481673977|2017-04-28|1|2017-04-28|1
331|2013-04-30|55.92|56.39|55.06|56.39|236723|USD|331|1.005|0.5843872520418858|2017-05-05|1|2017-05-05|1
332|2013-05-01|56.21|56.28|55.72|55.8|247835|USD|332|0.996|0.5483376841510391|2017-05-08|1|2017-05-08|1
333|2013-05-02|56.0|57.27|55.97|56.88|261911|USD|333|1.02|0.5584365171396636|2017-05-10|2|2017-05-10|2
334|2013-05-03|57.1|57.43|56.52|57.33|220771|USD|334|1.006|0.5499409370446747|2017-05-11|4|2017-05-11|4
335|2013-05-06|57.46|58.38|57.2|58.03|236944|USD|335|1.016|0.5534361481211825|2017-05-12|2|2017-05-12|2
336|2013-05-07|58.39|58.39|57.75|58.08|117931|USD|336|0.998|0.5440258494774634|2017-05-17|3|2017-05-17|3
337|2013-05-08|58.27|58.93|57.6|58.54|270647|USD|337|0.991|0.5228242509494135|2017-05-22|1|2017-05-22|1
338|2013-05-09|57.76|59.84|57.25|58.57|554466|USD|338|1.012|0.5246199975025198|2017-05-23|1|2017-05-23|1
339|2013-05-10|58.46|59.31|57.75|57.97|298387|USD|339|0.985|0.4906491436977438|2017-05-25|1|2017-05-25|1
340|2013-05-13|57.61|58.83|57.61|58.16|632893|USD|340|1.015|0.4966804091214448|2017-05-30|1|2017-05-30|1
341|2013-05-14|58.49|59.95|58.19|59.8|355619|USD|341|1.02|0.4977910384231916|2017-05-31|1|2017-05-31|1
342|2013-05-15|59.66|61.43|59.55|60.42|848185|USD|342|1.022|0.5054065635675127|2017-06-02|1|2017-06-02|1
343|2013-05-16|61.0|61.0|55.88|58.07|969846|USD|343|0.961|0.5059399433767425|2017-06-05|2|2017-06-05|2
344|2013-05-17|58.65|59.75|58.45|59.42|303019|USD|344|1.054|0.5491681514839547|2017-06-06|2|2017-06-06|2
345|2013-05-20|61.8|63.37|60.78|62.91|576876|USD|345|1.013|0.5181608401819099|2017-06-07|2|2017-06-07|2
346|2013-05-21|62.63|62.84|61.76|62.49|286771|USD|346|0.999|0.5181608401819139|2017-06-08|1|2017-06-08|1
347|2013-05-22|62.54|63.61|60.91|60.97|424861|USD|347|0.955|0.5199191982108423|2017-06-09|1|2017-06-09|1
348|2013-05-23|59.72|61.62|59.12|61.53|368007|USD|348|1.032|0.5560323293875505|2017-06-10|1|2017-06-10|1
349|2013-05-24|61.66|62.09|61.31|62.06|196878|USD|349|1.023|0.5384910629922717|2017-06-14|1|2017-06-14|1
350|2013-05-28|63.05|63.88|63.04|63.79|457769|USD|350|1.008|0.5212704786116278|2017-06-19|1|2017-06-19|1
351|2013-05-29|63.56|63.56|62.52|62.86|471081|USD|351|0.995|0.5238560917139968|2017-06-22|1|2017-06-22|1
352|2013-05-30|63.26|64.16|62.59|63.92|415757|USD|352|1.014|0.5184368109318614|2017-06-26|2|2017-06-26|2
353|2013-05-31|64.13|65.08|63.93|63.93|767769|USD|353|0.996|0.5125939540973724|2017-06-29|1|2017-06-29|1
354|2013-06-03|63.88|64.01|62.43|63.4|395445|USD|354|0.989|0.5159211679760337|2017-06-30|1|2017-06-30|1
355|2013-06-04|63.18|64.34|63.05|63.37|583282|USD|355|1.0|0.5233495956077769|2017-07-02|1|2017-07-02|1
356|2013-06-05|63.21|64.0|62.34|62.39|653533|USD|356|0.981|0.530558867124702|2017-07-03|1|2017-07-03|1
357|2013-06-06|62.01|63.11|61.5|62.99|264859|USD|357|1.025|0.5498996821634939|2017-07-06|2|2017-07-06|2
358|2013-06-07|63.58|63.84|63.09|63.82|303000|USD|358|1.007|0.5372894548660689|2017-07-13|3|2017-07-13|3
359|2013-06-10|64.02|64.35|63.71|63.94|552102|USD|359|0.984|0.5418815429736531|2017-07-14|1|2017-07-14|1
360|2013-06-11|62.97|63.62|62.63|62.75|381203|USD|360|1.007|0.5388700137468082|2017-07-17|2|2017-07-17|2
361|2013-06-12|63.43|63.74|60.35|60.94|616437|USD|361|0.956|0.547092233251746|2017-07-19|1|2017-07-19|1
362|2013-06-13|60.61|61.69|59.83|61.3|651463|USD|362|1.013|0.5775051116693295|2017-07-20|2|2017-07-20|2
363|2013-06-14|61.39|61.53|60.49|61.0|291444|USD|363|1.005|0.5488405238606248|2017-07-21|1|2017-07-21|1
364|2013-06-17|61.69|62.49|61.68|62.08|600570|USD|364|1.012|0.5310134463776753|2017-07-26|1|2017-07-26|1
365|2013-06-18|62.44|62.67|62.16|62.43|458040|USD|365|1.0|0.5205471307389136|2017-07-27|1|2017-07-27|1
366|2013-06-19|62.44|63.0|61.02|61.11|324418|USD|366|0.965|0.52615089889408|2017-07-28|1|2017-07-28|1
367|2013-06-20|60.25|61.05|58.99|59.45|406736|USD|367|0.994|0.5488708365030395|2017-08-01|3|2017-08-01|3
368|2013-06-21|59.89|59.9|58.02|58.23|531900|USD|368|0.953|0.5519995455821698|2017-08-02|1|2017-08-02|1
369|2013-06-24|57.08|57.18|54.82|56.19|703930|USD|369|0.996|0.5956373564940416|2017-08-03|1|2017-08-03|1
370|2013-06-25|56.83|57.33|56.57|56.98|515708|USD|370|1.017|0.5792102562888111|2017-08-04|1|2017-08-04|1
371|2013-06-26|57.78|58.94|57.5|58.91|699058|USD|371|1.034|0.5463390912055227|2017-08-07|2|2017-08-07|2
372|2013-06-27|59.73|61.41|59.47|61.04|624981|USD|372|1.023|0.5151412998991174|2017-08-08|1|2017-08-08|1
373|2013-06-28|61.08|63.54|60.41|63.17|785211|USD|373|1.041|0.4925832927597806|2017-08-09|2|2017-08-09|2
374|2013-07-01|63.59|64.05|62.54|63.41|651288|USD|374|0.994|0.4568699733515805|2017-08-10|6|2017-08-10|6
375|2013-07-02|63.19|64.69|63.07|63.85|493826|USD|375|1.013|0.4676370230728949|2017-08-11|1|2017-08-11|1
376|2013-07-03|64.02|64.38|63.42|63.73|385727|USD|376|1.002|0.490160795552456|2017-08-14|1|2017-08-14|1
377|2013-07-05|64.16|64.65|63.77|64.52|314303|USD|377|1.01|0.491149033311311|2017-08-15|1|2017-08-15|1
378|2013-07-08|64.78|65.14|64.29|64.47|470356|USD|378|1.002|0.4980660145205985|2017-08-16|1|2017-08-16|1
379|2013-07-09|64.89|65.49|63.99|64.48|293279|USD|379|0.996|0.5435429142262027|2017-08-19|1|2017-08-19|1
380|2013-07-10|64.64|65.03|64.33|64.86|299630|USD|380|1.012|0.5823915664185578|2017-08-24|1|2017-08-24|1
381|2013-07-11|65.44|65.44|64.54|64.9|594097|USD|381|0.987|0.568976168993312|2017-08-25|1|2017-08-25|1
382|2013-07-12|64.61|64.8|64.39|64.55|467182|USD|382|1.005|0.5932904314259511|2017-08-28|1|2017-08-28|1
383|2013-07-15|64.96|65.18|64.59|64.85|487090|USD|383|1.001|0.6002954064779038|2017-08-29|1|2017-08-29|1
384|2013-07-16|65.0|65.72|64.88|65.01|545085|USD|384|1.0|0.5871587594852562|2017-08-31|1|2017-08-31|1
385|2013-07-17|65.0|65.97|64.54|65.55|472001|USD|385|1.011|0.5710157155853991|2017-09-05|1|2017-09-05|1
386|2013-07-18|65.73|67.13|65.65|66.28|575254|USD|386|1.009|0.5745986084092297|2017-09-07|2|2017-09-07|2
387|2013-07-19|66.35|67.11|66.13|66.79|597459|USD|387|1.005|0.5661100802451245|2017-09-13|1|2017-09-13|1
388|2013-07-22|66.69|67.37|66.41|66.61|454927|USD|388|1.014|0.544521841567645|2017-09-15|1|2017-09-15|1
389|2013-07-23|67.64|67.95|66.17|66.28|370896|USD|389|0.98|0.5470459878244905|2017-09-18|4|2017-09-18|4
390|2013-07-24|66.28|67.24|65.84|66.89|426423|USD|390|1.02|0.5564036347035229|2017-09-22|1|2017-09-22|1
391|2013-07-25|67.59|68.77|66.42|67.08|344781|USD|391|0.991|0.540183382257131|2017-09-27|1|2017-09-27|1
392|2013-07-26|66.99|67.31|65.25|65.73|896859|USD|392|0.976|0.5553255284187709|2017-09-29|1|2017-09-29|1
393|2013-07-29|65.41|65.41|63.5|63.92|417200|USD|393|0.981|0.5627720299304869|2017-10-05|1|2017-10-05|1
394|2013-07-30|64.18|64.33|63.49|63.5|450332|USD|394|0.997|0.5788038041788568|2017-10-10|2|2017-10-10|2
395|2013-07-31|63.99|64.25|63.02|63.71|737201|USD|395|1.008|0.5881750106184266|2017-10-11|2|2017-10-11|2
396|2013-08-01|64.48|64.55|63.63|64.07|734574|USD|396|0.993|0.5865373501616492|2017-10-12|2|2017-10-12|2
397|2013-08-02|64.01|64.01|62.56|63.84|446756|USD|397|0.998|0.5808419587966872|2017-10-13|1|2017-10-13|1
398|2013-08-05|63.9|64.1|63.45|63.65|332907|USD|398|0.994|0.5938217870578179|2017-10-23|1|2017-10-23|1
399|2013-08-06|63.53|63.93|61.87|62.56|594545|USD|399|0.98|0.5907453616720875|2017-10-29|1|2017-10-29|1
400|2013-08-07|62.23|62.38|60.83|60.93|384755|USD|400|0.979|0.6022121366336153|2017-10-30|1|2017-10-30|1
401|2013-08-08|60.93|61.16|60.39|60.59|523170|USD|401|0.995|0.6222611393993237|2017-10-31|1|2017-10-31|1
402|2013-08-09|60.6|61.11|60.27|60.4|357486|USD|402|0.998|0.6183031955122905|2017-11-01|1|2017-11-01|1
403|2013-08-12|60.47|61.02|60.08|60.59|497248|USD|403|1.009|0.6118698628505876|2017-11-02|1|2017-11-02|1
404|2013-08-13|61.0|62.3|60.32|60.89|795534|USD|404|1.004|0.6025621163941892|2017-11-06|5|2017-11-06|5
405|2013-08-14|61.23|62.1|61.01|61.45|944338|USD|405|1.033|0.5941803703117986|2017-11-07|1|2017-11-07|1
406|2013-08-15|63.25|63.95|62.01|63.16|1725852|USD|406|1.003|0.5777860554755092|2017-11-08|2|2017-11-08|2
407|2013-08-16|63.42|63.6|62.82|63.57|780254|USD|407|1.017|0.5760494266374353|2017-11-09|1|2017-11-09|1
408|2013-08-19|64.48|69.48|64.01|67.04|2007013|USD|408|1.062|0.573982961646132|2017-11-10|1|2017-11-10|1
409|2013-08-20|68.51|74.69|68.21|74.2|3011016|USD|409|1.075|0.5341302097587749|2017-11-13|2|2017-11-13|2
410|2013-08-21|73.66|74.5|71.72|72.45|1314892|USD|410|0.99|0.4898027991988896|2017-11-14|1|2017-11-14|1
411|2013-08-22|72.89|74.09|72.69|74.01|552067|USD|411|1.03|0.4974339951702324|2017-11-15|3|2017-11-15|3
412|2013-08-23|75.11|76.42|74.17|75.42|965614|USD|412|1.018|0.4698012538014586|2017-11-16|8|2017-11-16|8
413|2013-08-26|76.49|77.48|75.01|76.12|976684|USD|413|0.981|0.433538403194284|2017-11-17|7|2017-11-17|7
414|2013-08-27|75.07|75.79|73.0|73.36|1013220|USD|414|0.975|0.4141430699217046|2017-11-20|5|2017-11-20|5
415|2013-08-28|73.22|75.32|73.08|74.67|601761|USD|415|1.018|0.4709389545853935|2017-11-22|1|2017-11-22|1
416|2013-08-29|74.52|75.48|74.28|74.82|330080|USD|416|0.994|0.4527031116511823|2017-11-28|1|2017-11-28|1
417|2013-08-30|74.07|74.35|70.5|70.74|1078248|USD|417|0.969|0.4527031116511823|2017-11-29|1|2017-11-29|1
418|2013-09-03|71.8|73.74|71.03|73.5|918139|USD|418|1.019|0.4735849079755667|2017-11-30|1|2017-11-30|1
419|2013-09-04|73.2|73.5|71.75|72.92|656670|USD|419|0.996|0.465955266640375|2017-12-04|1|2017-12-04|1
420|2013-09-05|72.93|73.5|71.87|72.21|712156|USD|420|0.99|0.4703010014768862|2017-12-09|1|2017-12-09|1
421|2013-09-06|72.19|73.64|71.89|73.46|631592|USD|421|1.019|0.4731227498488185|2017-12-11|1|2017-12-11|1
422|2013-09-09|73.58|74.4|71.74|71.83|1066493|USD|422|0.988|0.4777800059160445|2017-12-12|3|2017-12-12|3
423|2013-09-10|72.69|73.3|72.22|73.29|586425|USD|423|1.008|0.4978633680857397|2017-12-13|2|2017-12-13|2
424|2013-09-11|73.25|74.76|73.07|74.03|798796|USD|424|1.014|0.499999999999997|2017-12-19|1|2017-12-19|1
425|2013-09-12|74.27|76.8|74.17|74.76|632736|USD|425|1.005|0.4747385931926651|2017-12-21|3|2017-12-21|3
426|2013-09-13|74.67|74.92|71.85|72.3|559506|USD|426|0.984|0.4876657810215916|2017-12-27|2|2017-12-27|2
427|2013-09-16|73.46|75.75|73.2|74.9|954669|USD|427|1.023|0.4856746869265905|2017-12-28|3|2017-12-28|3
428|2013-09-17|75.12|76.3|73.75|74.18|391589|USD|428|0.989|0.43083535341661217|2017-12-29|1|2017-12-29|1
429|2013-09-18|74.31|74.76|73.0|73.96|623841|USD|429|0.998|0.4693994784635282|2018-01-02|1|2018-01-02|1
430|2013-09-19|74.16|76.47|74.16|75.2|576975|USD|430|1.011|0.4531425932365147|2018-01-04|1|2018-01-04|1
431|2013-09-20|74.96|75.18|73.43|74.1|576020|USD|431|0.989|0.4558253062160282|2018-01-05|1|2018-01-05|1
