Unnamed: 0|Unnamed: 0.1|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
13|13|2012-01-23|123.34|126.8|123.34|123.93|7131771|USD|13|0.9990000000000001|0.5537327570295046|2015-07-27|5|2015-07-27|5|2015-07-27|5
14|14|2012-01-24|123.2|123.4|121.0|121.75|4880134|USD|14|0.9940000000000001|0.5613964320638015|2015-07-28|9|2015-07-28|9|2015-07-28|9
15|15|2012-01-25|122.51|125.52|121.07|125.03|4876730|USD|15|1.015|0.5732833438834922|2015-07-29|1|2015-07-29|1|2015-07-29|1
16|16|2012-01-26|124.29|127.21|122.83|123.9|5643928|USD|16|0.9990000000000001|0.5699466543156153|2015-07-30|4|2015-07-30|4|2015-07-30|4
17|17|2012-01-27|124.2|131.9|124.11|131.36|8589708|USD|17|1.054|0.5705645216340809|2015-07-31|3|2015-07-31|3|2015-07-31|3
18|18|2012-01-30|130.93|132.25|128.12|130.73|7871216|USD|18|0.985|0.5440870221110711|2015-08-03|1|2015-08-03|1|2015-08-03|1
19|19|2012-01-31|129.01|130.66|125.81|127.52|6415151|USD|19|1.006|0.5574396196155863|2015-08-06|2|2015-08-06|2|2015-08-06|2
20|20|2012-02-01|129.81|129.9|126.06|127.73|5829406|USD|20|0.986|0.5427765985709044|2015-08-07|1|2015-08-07|1|2015-08-07|1
21|21|2012-02-02|128.0|131.23|127.11|130.79|5954875|USD|21|1.035|0.5485003086124596|2015-08-08|1|2015-08-08|1|2015-08-08|1
22|22|2012-02-03|132.52|135.68|132.12|134.53|7013776|USD|22|0.987|0.5248059045156894|2015-08-10|1|2015-08-10|1|2015-08-10|1
23|23|2012-02-06|130.81|132.78|129.72|131.37|6011794|USD|23|1.002|0.5364753126136912|2015-08-11|2|2015-08-11|2|2015-08-11|2
24|24|2012-02-07|131.02|132.23|128.94|129.49|5829032|USD|24|0.998|0.5413624988445853|2015-08-13|1|2015-08-13|1|2015-08-13|1
25|25|2012-02-08|130.76|132.26|129.29|130.89|5335776|USD|25|1.0070000000000001|0.5504414472146587|2015-08-14|1|2015-08-14|1|2015-08-14|1
26|26|2012-02-09|131.65|135.83|131.0|135.44|6769042|USD|26|1.02|0.5679720889944107|2015-08-15|1|2015-08-15|1|2015-08-15|1
27|27|2012-02-10|134.28|138.0|133.49|136.59|7131823|USD|27|1.034|0.5619248297020598|2015-08-16|1|2015-08-16|1|2015-08-16|1
28|28|2012-02-13|138.8|140.09|137.13|140.0|6231900|USD|28|1.021|0.5608935095691433|2015-08-18|1|2015-08-18|1|2015-08-18|1
29|29|2012-02-14|141.72|142.22|139.68|140.86|7144636|USD|29|1.003|0.5493845479493736|2015-08-19|4|2015-08-19|4|2015-08-19|4
30|30|2012-02-15|142.09|142.36|137.38|138.32|6128386|USD|30|0.983|0.5195526984995082|2015-08-24|2|2015-08-24|2|2015-08-24|2
31|31|2012-02-16|139.61|142.49|137.55|141.83|10380374|USD|31|1.0090000000000001|0.5430240961599109|2015-08-25|3|2015-08-25|3|2015-08-25|3
32|32|2012-02-17|140.92|140.92|134.68|136.9|15899100|USD|32|0.972|0.5223966974434373|2015-08-26|2|2015-08-26|2|2015-08-26|2
33|33|2012-02-21|136.93|137.95|129.02|130.64|10794452|USD|33|0.956|0.5558820729338061|2015-08-27|2|2015-08-27|2|2015-08-27|2
34|34|2012-02-22|130.86|134.9|130.75|133.71|7248515|USD|34|1.028|0.580029354340355|2015-08-31|2|2015-08-31|2|2015-08-31|2
35|35|2012-02-23|134.53|134.99|131.7|132.85|4394393|USD|35|0.9940000000000001|0.5546967474250247|2015-09-01|4|2015-09-01|4|2015-09-01|4
36|36|2012-02-24|133.77|135.6|133.62|134.89|4615885|USD|36|1.0|0.5694447253520567|2015-09-03|1|2015-09-03|1|2015-09-03|1
37|37|2012-02-27|133.79|135.8|133.7|134.54|3071176|USD|37|1.0090000000000001|0.5858172510131929|2015-09-08|1|2015-09-08|1|2015-09-08|1
38|38|2012-02-28|135.0|138.4|134.61|138.29|5237874|USD|38|1.03|0.56425029111889|2015-09-09|1|2015-09-09|1|2015-09-09|1
39|39|2012-02-29|139.0|139.59|136.19|136.7|4690907|USD|39|0.993|0.5467779893625431|2015-09-11|3|2015-09-11|3|2015-09-11|3
40|40|2012-03-01|137.98|139.84|136.2|138.87|4659801|USD|40|1.012|0.5657213945800081|2015-09-12|1|2015-09-12|1|2015-09-12|1
41|41|2012-03-02|139.7|141.48|139.07|141.43|5944991|USD|41|1.003|0.5663571407862927|2015-09-13|1|2015-09-13|1|2015-09-13|1
42|42|2012-03-05|140.05|140.84|135.9|136.66|5109466|USD|42|0.955|0.5398841489500807|2015-09-14|1|2015-09-14|1|2015-09-14|1
43|43|2012-03-06|133.7|134.45|131.4|133.27|5066794|USD|43|1.012|0.5793917441328378|2015-09-15|1|2015-09-15|1|2015-09-15|1
44|44|2012-03-07|135.29|135.76|133.51|134.94|3592098|USD|44|1.014|0.5701369857271371|2015-09-16|1|2015-09-16|1|2015-09-16|1
45|45|2012-03-08|137.14|138.1|136.28|137.19|3204469|USD|45|1.0090000000000001|0.552438789426434|2015-09-17|1|2015-09-17|1|2015-09-17|1
46|46|2012-03-09|138.32|139.99|138.07|138.53|4212605|USD|46|1.0|0.5187836799253883|2015-09-23|2|2015-09-23|2|2015-09-23|2
47|47|2012-03-12|138.37|140.08|136.15|137.8|3485923|USD|47|1.003|0.5082593513934099|2015-09-24|3|2015-09-24|3|2015-09-24|3
48|48|2012-03-13|138.84|140.22|137.6|140.18|5055479|USD|48|1.004|0.4661760535918269|2015-09-25|1|2015-09-25|1|2015-09-25|1
49|49|2012-03-14|139.33|140.84|135.09|136.51|5024122|USD|49|0.985|0.4818737693359809|2015-09-26|1|2015-09-26|1|2015-09-26|1
50|50|2012-03-15|137.2|137.33|135.31|136.34|3319781|USD|50|0.9940000000000001|0.4931653075459102|2015-09-30|1|2015-09-30|1|2015-09-30|1
51|51|2012-03-16|136.32|138.45|134.5|136.09|4385406|USD|51|0.998|0.4897803686059583|2015-10-01|2|2015-10-01|2|2015-10-01|2
52|52|2012-03-19|135.99|139.2|134.82|137.94|4437244|USD|52|1.003|0.4892139787194497|2015-10-06|3|2015-10-06|3|2015-10-06|3
53|53|2012-03-20|136.35|137.9|134.25|137.35|4438140|USD|53|1.0090000000000001|0.4903544983975516|2015-10-07|1|2015-10-07|1|2015-10-07|1
54|54|2012-03-21|137.6|142.85|137.6|140.61|8904225|USD|54|1.011|0.4897816089178578|2015-10-12|2|2015-10-12|2|2015-10-12|2
55|55|2012-03-22|139.13|144.96|139.0|143.72|7963413|USD|55|1.037|0.4739873062509939|2015-10-13|2|2015-10-13|2|2015-10-13|2
56|56|2012-03-23|144.24|145.0|141.86|144.32|6027689|USD|56|1.01|0.4380833304441813|2015-10-14|1|2015-10-14|1|2015-10-14|1
57|57|2012-03-26|145.62|150.97|145.56|150.8|8601241|USD|57|1.032|0.4229430209340112|2015-10-15|1|2015-10-15|1|2015-10-15|1
58|58|2012-03-27|150.27|154.15|148.5|150.02|7585596|USD|58|1.003|0.3910110211360297|2015-10-20|3|2015-10-20|3|2015-10-20|3
59|59|2012-03-28|150.78|150.8|146.0|148.09|6273476|USD|59|0.9620000000000001|0.3897088239521711|2015-10-22|2|2015-10-22|2|2015-10-22|2
60|60|2012-03-29|145.11|147.5|143.86|146.41|5746252|USD|60|1.0190000000000001|0.39317885091039984|2015-10-23|2|2015-10-23|2|2015-10-23|2
61|61|2012-03-30|147.89|148.1|144.16|145.77|5208273|USD|61|0.978|0.377882668816772|2015-10-26|7|2015-10-26|7|2015-10-26|7
62|62|2012-04-02|144.63|148.57|144.1|146.7|5052697|USD|62|1.023|0.4005114589233162|2015-10-27|3|2015-10-27|3|2015-10-27|3
63|63|2012-04-03|147.98|148.33|146.57|147.06|3767600|USD|63|0.9840000000000001|0.3916927508572535|2015-10-28|2|2015-10-28|2|2015-10-28|2
64|64|2012-04-04|145.54|146.64|143.51|144.69|3644736|USD|64|0.99|0.3939174890088701|2015-10-29|2|2015-10-29|2|2015-10-29|2
65|65|2012-04-05|144.06|148.5|144.0|148.25|4073139|USD|65|1.015|0.381680260122035|2015-10-30|4|2015-10-30|4|2015-10-30|4
66|66|2012-04-09|146.25|149.56|145.4|148.8|4486439|USD|66|1.026|0.3558602310859821|2015-10-31|1|2015-10-31|1|2015-10-31|1
67|67|2012-04-10|150.06|151.86|143.7|144.42|6404073|USD|67|0.98|0.38997377784996295|2015-11-02|2|2015-11-02|2|2015-11-02|2
68|68|2012-04-11|147.0|148.0|145.1|146.16|3965115|USD|68|1.002|0.3846667492740511|2015-11-03|2|2015-11-03|2|2015-11-03|2
69|69|2012-04-12|147.35|151.84|145.8|151.32|6035582|USD|69|1.021|0.4043425279407672|2015-11-04|1|2015-11-04|1|2015-11-04|1
70|70|2012-04-13|150.48|152.84|148.92|151.38|6097198|USD|70|1.013|0.3771494110278774|2015-11-06|2|2015-11-06|2|2015-11-06|2
71|71|2012-04-16|152.5|152.85|146.14|147.66|5442472|USD|71|0.968|0.3771494110278758|2015-11-09|2|2015-11-09|2|2015-11-09|2
72|72|2012-04-17|147.58|149.48|146.5|147.49|3659557|USD|72|1.003|0.3924841700694881|2015-11-12|3|2015-11-12|3|2015-11-12|3
73|73|2012-04-18|148.05|148.75|145.65|147.92|3565997|USD|73|0.9990000000000001|0.3844516601025385|2015-11-13|1|2015-11-13|1|2015-11-13|1
74|74|2012-04-19|147.96|149.42|144.36|144.74|4026668|USD|74|0.99|0.3717591222242868|2015-11-16|1|2015-11-16|1|2015-11-16|1
75|75|2012-04-20|146.41|146.65|144.5|144.91|3398973|USD|75|0.965|0.3698286547880909|2015-11-17|1|2015-11-17|1|2015-11-17|1
76|76|2012-04-23|141.35|141.97|135.69|139.66|6834753|USD|76|0.985|0.3980292546182268|2015-11-19|4|2015-11-19|4|2015-11-19|4
77|77|2012-04-24|139.3|139.91|135.75|135.83|6924651|USD|77|0.9329999999999999|0.423302464592446|2015-11-23|3|2015-11-23|3|2015-11-23|3
78|78|2012-04-25|130.0|136.18|128.94|134.82|14049212|USD|78|1.03|0.4699251001478395|2015-11-28|1|2015-11-28|1|2015-11-28|1
79|79|2012-04-26|133.93|136.2|131.62|133.21|5967736|USD|79|1.005|0.4451195803159605|2015-11-30|1|2015-11-30|1|2015-11-30|1
80|80|2012-04-27|134.63|135.13|133.39|134.44|3218748|USD|80|0.988|0.4570613472354842|2015-12-01|3|2015-12-01|3|2015-12-01|3
81|81|2012-04-30|133.05|133.1|131.66|132.7|3089205|USD|81|0.997|0.4528119725873924|2015-12-03|1|2015-12-03|1|2015-12-03|1
82|82|2012-05-01|132.65|135.74|132.65|133.48|3357034|USD|82|1.005|0.4370950000250378|2015-12-04|3|2015-12-04|3|2015-12-04|3
83|83|2012-05-02|133.26|135.3|133.01|134.1|3177273|USD|83|1.008|0.4353722041045654|2015-12-07|1|2015-12-07|1|2015-12-07|1
84|84|2012-05-03|134.27|134.5|131.89|133.11|3295416|USD|84|0.983|0.4330296390582393|2015-12-08|1|2015-12-08|1|2015-12-08|1
85|85|2012-05-04|132.01|133.0|130.0|130.02|3954624|USD|85|0.977|0.4432319359587846|2015-12-10|4|2015-12-10|4|2015-12-10|4
86|86|2012-05-07|129.01|129.31|127.03|127.97|3279270|USD|86|0.9840000000000001|0.4749367405878495|2015-12-11|1|2015-12-11|1|2015-12-11|1
87|87|2012-05-08|127.01|129.17|123.6|127.31|4809867|USD|87|0.9840000000000001|0.4824526261567492|2015-12-14|1|2015-12-14|1|2015-12-14|1
88|88|2012-05-09|125.0|126.11|123.55|123.7|5259615|USD|88|1.001|0.4717820839111451|2015-12-16|1|2015-12-16|1|2015-12-16|1
89|89|2012-05-10|125.12|125.52|122.38|123.66|5228490|USD|89|0.971|0.458068007116325|2015-12-17|1|2015-12-17|1|2015-12-17|1
90|90|2012-05-11|121.51|124.44|121.01|122.23|5630850|USD|90|0.998|0.46641510315303|2015-12-18|2|2015-12-18|2|2015-12-18|2
91|91|2012-05-14|121.23|124.58|120.95|121.83|4210142|USD|91|1.014|0.4648274981371321|2015-12-19|1|2015-12-19|1|2015-12-19|1
92|92|2012-05-15|122.92|125.39|121.83|123.87|4264101|USD|92|1.012|0.4528412771460253|2015-12-21|2|2015-12-21|2|2015-12-21|2
93|93|2012-05-16|124.34|125.21|121.84|122.26|4076871|USD|93|0.988|0.4403143733517207|2015-12-22|3|2015-12-22|3|2015-12-22|3
94|94|2012-05-17|122.82|123.39|117.04|117.4|5523982|USD|94|0.9640000000000001|0.4527825037818525|2015-12-23|1|2015-12-23|1|2015-12-23|1
95|95|2012-05-18|118.35|121.09|115.35|115.37|4416940|USD|95|0.972|0.4892369221245101|2015-12-24|1|2015-12-24|1|2015-12-24|1
96|96|2012-05-21|115.03|122.1|115.03|121.75|5305466|USD|96|1.061|0.492938634859875|2015-12-25|1|2015-12-25|1|2015-12-25|1
97|97|2012-05-22|122.1|122.4|118.17|119.34|4252503|USD|97|0.9670000000000001|0.4629156176105405|2015-12-27|1|2015-12-27|1|2015-12-27|1
98|98|2012-05-23|118.08|122.46|117.6|122.29|3689615|USD|98|1.032|0.4962841202298002|2015-12-28|2|2015-12-28|2|2015-12-28|2
99|99|2012-05-24|121.85|122.22|117.27|118.26|4407169|USD|99|0.9690000000000001|0.4716769611934153|2015-12-30|2|2015-12-30|2|2015-12-30|2
100|100|2012-05-25|118.1|119.17|116.75|117.59|2590391|USD|100|1.013|0.4814555019112785|2015-12-31|3|2015-12-31|3|2015-12-31|3
101|101|2012-05-29|119.64|122.85|119.3|121.59|3811912|USD|101|1.001|0.4500041131468807|2016-01-04|1|2016-01-04|1|2016-01-04|1
102|102|2012-05-30|119.71|120.16|117.0|118.16|3708811|USD|102|0.988|0.44024259732910215|2016-01-05|2|2016-01-05|2|2016-01-05|2
103|103|2012-05-31|118.26|118.9|116.13|117.77|3052610|USD|103|0.972|0.4521532120470724|2016-01-07|3|2016-01-07|3|2016-01-07|3
104|104|2012-06-01|115.0|115.89|112.93|113.35|4085752|USD|104|0.986|0.470254759856769|2016-01-08|4|2016-01-08|4|2016-01-08|4
105|105|2012-06-04|113.34|115.9|112.5|115.68|4549999|USD|105|1.02|0.4614680061242247|2016-01-11|2|2016-01-11|2|2016-01-11|2
106|106|2012-06-05|115.62|117.92|115.36|117.28|2540765|USD|106|1.0290000000000001|0.43809675648029744|2016-01-13|3|2016-01-13|3|2016-01-13|3
107|107|2012-06-06|118.99|120.72|118.62|119.12|2867673|USD|107|1.028|0.4513842481528277|2016-01-15|4|2016-01-15|4|2016-01-15|4
108|108|2012-06-07|122.33|124.8|122.1|122.46|5061224|USD|108|0.9890000000000001|0.4506760465561314|2016-01-18|1|2016-01-18|1|2016-01-18|1
109|109|2012-06-08|121.0|121.59|118.3|121.31|3476140|USD|109|1.024|0.4368471350540976|2016-01-19|1|2016-01-19|1|2016-01-19|1
110|110|2012-06-11|123.95|123.95|120.41|120.8|3418948|USD|110|0.98|0.4609688938115976|2016-01-20|1|2016-01-20|1|2016-01-20|1
111|111|2012-06-12|121.43|121.68|116.93|117.94|4615716|USD|111|0.966|0.4801871916533885|2016-01-21|3|2016-01-21|3|2016-01-21|3
112|112|2012-06-13|117.28|119.55|116.27|116.72|3740576|USD|112|1.002|0.5016559056650916|2016-01-22|2|2016-01-22|2|2016-01-22|2
113|113|2012-06-14|117.54|118.79|116.37|117.64|2579306|USD|113|1.004|0.5166971043639198|2016-01-28|1|2016-01-28|1|2016-01-28|1
114|114|2012-06-15|117.97|120.03|117.68|119.38|3329098|USD|114|1.002|0.5290562132112405|2016-01-29|3|2016-01-29|3|2016-01-29|3
115|115|2012-06-18|118.17|122.0|117.88|121.37|2611876|USD|115|1.033|0.5188589839403822|2016-02-01|2|2016-02-01|2|2016-02-01|2
116|116|2012-06-19|122.03|122.11|120.5|121.72|4084818|USD|116|0.998|0.5053814411449533|2016-02-02|5|2016-02-02|5|2016-02-02|5
117|117|2012-06-20|121.8|121.81|116.76|117.38|4544785|USD|117|0.963|0.5048425810410649|2016-02-04|2|2016-02-04|2|2016-02-04|2
118|118|2012-06-21|117.32|117.69|113.0|113.08|4197517|USD|118|0.9740000000000001|0.5371029055330612|2016-02-05|2|2016-02-05|2|2016-02-05|2
119|119|2012-06-22|114.25|114.8|113.05|114.61|3128115|USD|119|0.988|0.5614057185593215|2016-02-07|1|2016-02-07|1|2016-02-07|1
120|120|2012-06-25|112.89|113.32|110.0|111.02|4087753|USD|120|0.995|0.5837891299944721|2016-02-09|7|2016-02-09|7|2016-02-09|7
121|121|2012-06-26|112.37|112.71|110.0|110.59|4275475|USD|121|0.992|0.5855561566776355|2016-02-10|1|2016-02-10|1|2016-02-10|1
122|122|2012-06-27|111.5|112.49|110.7|111.4|3185953|USD|122|0.9890000000000001|0.5958174837590506|2016-02-12|3|2016-02-12|3|2016-02-12|3
123|123|2012-06-28|110.31|110.6|107.5|108.62|4058022|USD|123|1.011|0.5983414324679108|2016-02-13|1|2016-02-13|1|2016-02-13|1
124|124|2012-06-29|111.54|115.0|110.53|114.98|4629931|USD|124|1.032|0.5967615471839105|2016-02-15|2|2016-02-15|2|2016-02-15|2
125|125|2012-07-02|115.07|115.44|111.31|112.69|3714151|USD|125|0.9790000000000001|0.5831103608322553|2016-02-16|2|2016-02-16|2|2016-02-16|2
126|126|2012-07-03|112.64|114.95|112.34|114.72|1930854|USD|126|1.013|0.5892584916926067|2016-02-17|1|2016-02-17|1|2016-02-17|1
127|127|2012-07-05|114.1|117.85|114.03|117.21|3205631|USD|127|1.022|0.5865564016211927|2016-02-18|3|2016-02-18|3|2016-02-18|3
128|128|2012-07-06|116.57|116.82|115.07|115.91|2535152|USD|128|0.9940000000000001|0.5893082776494576|2016-02-19|2|2016-02-19|2|2016-02-19|2
129|129|2012-07-09|115.84|116.3|112.86|113.17|2622158|USD|129|0.985|0.5893082776494576|2016-02-20|1|2016-02-20|1|2016-02-20|1
130|130|2012-07-10|114.06|114.38|108.5|109.3|4344695|USD|130|0.9620000000000001|0.5795024935832153|2016-02-22|5|2016-02-22|5|2016-02-22|5
131|131|2012-07-11|109.7|110.45|108.06|108.92|4263844|USD|131|0.985|0.5564099309364408|2016-02-23|5|2016-02-23|5|2016-02-23|5
132|132|2012-07-12|108.0|109.9|106.8|108.21|3447951|USD|132|1.0070000000000001|0.569188338780192|2016-02-24|6|2016-02-24|6|2016-02-24|6
133|133|2012-07-13|108.71|109.88|107.6|109.71|2906273|USD|133|1.002|0.5300124368820112|2016-02-25|2|2016-02-25|2|2016-02-25|2
134|134|2012-07-16|108.9|109.19|107.0|107.35|2766628|USD|134|0.971|0.5355261051754382|2016-02-26|10|2016-02-26|10|2016-02-26|10
135|135|2012-07-17|105.76|105.93|99.71|104.98|10105358|USD|135|0.9840000000000001|0.5588085993690436|2016-02-29|3|2016-02-29|3|2016-02-29|3
136|136|2012-07-18|104.08|108.5|104.04|107.45|4792737|USD|136|1.046|0.565915421440121|2016-03-01|3|2016-03-01|3|2016-03-01|3
137|137|2012-07-19|108.83|111.0|107.28|110.73|5095632|USD|137|1.0270000000000001|0.5259689217656138|2016-03-03|2|2016-03-03|2|2016-03-03|2
138|138|2012-07-20|111.75|111.9|108.12|110.23|5173249|USD|138|0.9620000000000001|0.5136695738779778|2016-03-04|1|2016-03-04|1|2016-03-04|1
139|139|2012-07-23|107.55|108.9|104.91|107.1|7593103|USD|139|1.0590000000000002|0.5271982404563743|2016-03-07|1|2016-03-07|1|2016-03-07|1
140|140|2012-07-24|113.92|120.12|113.83|114.95|16861232|USD|140|1.016|0.5032923748818043|2016-03-08|1|2016-03-08|1|2016-03-08|1
141|141|2012-07-25|115.7|116.62|113.21|114.41|5254241|USD|141|1.006|0.4939195329988701|2016-03-09|1|2016-03-09|1|2016-03-09|1
142|142|2012-07-26|116.44|119.3|116.0|118.62|4950437|USD|142|1.03|0.4928096343409988|2016-03-10|1|2016-03-10|1|2016-03-10|1
143|143|2012-07-27|119.9|124.2|118.54|123.7|6190716|USD|143|1.028|0.4534779087846326|2016-03-11|1|2016-03-11|1|2016-03-11|1
144|144|2012-07-30|123.31|123.7|119.37|121.29|3808820|USD|144|0.983|0.4413427057023233|2016-03-13|1|2016-03-13|1|2016-03-13|1
145|145|2012-07-31|121.23|123.76|119.71|120.52|3475569|USD|145|1.0070000000000001|0.4510050612726056|2016-03-14|1|2016-03-14|1|2016-03-14|1
146|146|2012-08-01|122.05|123.68|120.98|123.24|3570035|USD|146|0.997|0.4388977336240025|2016-03-15|1|2016-03-15|1|2016-03-15|1
147|147|2012-08-02|121.67|125.68|121.24|122.03|4598621|USD|147|1.021|0.4621180996468378|2016-03-16|1|2016-03-16|1|2016-03-16|1
148|148|2012-08-03|124.25|125.0|123.0|124.84|2829805|USD|148|1.016|0.4713914413656533|2016-03-17|4|2016-03-17|4|2016-03-17|4
149|149|2012-08-06|126.18|131.1|125.7|128.94|6150021|USD|149|1.03|0.4481013625636183|2016-03-21|6|2016-03-21|6|2016-03-21|6
150|150|2012-08-07|129.91|132.08|129.2|130.32|3881295|USD|150|0.998|0.4303119607525328|2016-03-23|1|2016-03-23|1|2016-03-23|1
151|151|2012-08-08|129.69|131.78|128.92|131.27|3265793|USD|151|1.01|0.4287342322337975|2016-03-24|1|2016-03-24|1|2016-03-24|1
152|152|2012-08-09|131.0|132.0|129.78|130.94|2534118|USD|152|0.993|0.4220490568311749|2016-03-27|1|2016-03-27|1|2016-03-27|1
153|153|2012-08-10|130.08|131.35|129.79|131.06|1878537|USD|153|1.008|0.4171244421725101|2016-03-29|3|2016-03-29|3|2016-03-29|3
154|154|2012-08-13|131.07|131.85|128.76|130.79|2878589|USD|154|1.004|0.4304992613236528|2016-03-31|1|2016-03-31|1|2016-03-31|1
155|155|2012-08-14|131.55|132.4|129.87|130.46|2411146|USD|155|0.988|0.41816162600740464|2016-04-01|1|2016-04-01|1|2016-04-01|1
156|156|2012-08-15|130.01|131.34|129.55|130.1|1901548|USD|156|1.008|0.4346829399581065|2016-04-06|2|2016-04-06|2|2016-04-06|2
157|157|2012-08-16|130.99|134.38|130.0|133.66|5075565|USD|157|1.028|0.4357689968356125|2016-04-07|2|2016-04-07|2|2016-04-07|2
158|158|2012-08-17|134.71|134.71|132.19|133.98|3005084|USD|158|0.9940000000000001|0.42026544781530256|2016-04-08|1|2016-04-08|1|2016-04-08|1
159|159|2012-08-20|133.91|133.96|130.12|130.91|3082444|USD|159|0.971|0.4127127564433733|2016-04-10|1|2016-04-10|1|2016-04-10|1
160|160|2012-08-21|130.0|130.0|123.2|123.4|9594712|USD|160|0.9309999999999999|0.4285834546413936|2016-04-11|2|2016-04-11|2|2016-04-11|2
161|161|2012-08-22|121.0|124.04|119.26|122.8|8244454|USD|161|1.0090000000000001|0.4596673174396933|2016-04-12|1|2016-04-12|1|2016-04-12|1
162|162|2012-08-23|122.07|122.7|110.13|115.09|21361032|USD|162|0.937|0.4615381070854517|2016-04-13|2|2016-04-13|2|2016-04-13|2
163|163|2012-08-24|114.36|116.5|112.68|115.72|6529645|USD|163|1.014|0.4945229044684937|2016-04-14|2|2016-04-14|2|2016-04-14|2
164|164|2012-08-27|116.0|117.35|115.25|116.9|4053677|USD|164|1.0190000000000001|0.4708234496372386|2016-04-15|1|2016-04-15|1|2016-04-15|1
165|165|2012-08-28|118.26|121.19|117.23|120.62|8269003|USD|165|0.998|0.4351212638627161|2016-04-16|1|2016-04-16|1|2016-04-16|1
166|166|2012-08-29|118.0|118.77|113.06|113.1|9712748|USD|166|0.9620000000000001|0.455597265651886|2016-04-22|1|2016-04-22|1|2016-04-22|1
167|167|2012-08-30|113.53|114.33|111.58|112.01|4993821|USD|167|1.001|0.4785704464623616|2016-04-24|1|2016-04-24|1|2016-04-24|1
168|168|2012-08-31|113.67|113.7|110.27|111.44|4946312|USD|168|0.988|0.4921152813698425|2016-04-26|2|2016-04-26|2|2016-04-26|2
169|169|2012-09-04|112.36|115.44|111.54|114.51|5391461|USD|169|1.011|0.508533312923509|2016-04-27|4|2016-04-27|4|2016-04-27|4
170|170|2012-09-05|113.61|114.64|111.62|111.94|4765194|USD|170|0.9990000000000001|0.5046123387173589|2016-04-28|2|2016-04-28|2|2016-04-28|2
171|171|2012-09-06|113.5|113.54|108.88|112.74|9516527|USD|171|1.004|0.5118155690556645|2016-04-29|3|2016-04-29|3|2016-04-29|3
172|172|2012-09-07|114.0|114.45|109.4|109.59|9650677|USD|172|0.9570000000000001|0.498700112555122|2016-05-01|1|2016-05-01|1|2016-05-01|1
173|173|2012-09-10|109.1|110.72|106.87|109.16|7173393|USD|173|1.008|0.5267681878301499|2016-05-02|6|2016-05-02|6|2016-05-02|6
174|174|2012-09-11|109.92|110.01|107.5|109.81|5034593|USD|174|1.001|0.5204757742407061|2016-05-03|1|2016-05-03|1|2016-05-03|1
175|175|2012-09-12|110.0|110.04|106.6|107.09|7127789|USD|175|0.985|0.5382491543008786|2016-05-04|1|2016-05-04|1|2016-05-04|1
176|176|2012-09-13|108.39|110.91|107.56|109.83|6527105|USD|176|1.036|0.535292418464694|2016-05-05|1|2016-05-05|1|2016-05-05|1
177|177|2012-09-14|112.26|116.29|111.85|115.62|9775804|USD|177|1.037|0.5171946482620587|2016-05-06|2|2016-05-06|2|2016-05-06|2
